risk_class,pop_night_total,pop_day_total,pop_night_ge65,pop_day_ge65,pop_night_outside,pop_day_outside,poziom,teryt_woj,wojewodztwo,teryt_pow,powiat,teryt_gmi,gmina
niskie ryzyko,617.0693073922935,828.3959847551555,291.7744437245152,503.6858967738415,325.2948636677783,324.710087981314,gmina,32,ZACHODNIOPOMORSKIE,3204,goleniowski,3204023,Goleniów
wysokie ryzyko,673.2714626567507,549.9595500591266,616.8516964725104,492.0842406035793,56.419766184240295,57.875309455547374,gmina,32,ZACHODNIOPOMORSKIE,3204,goleniowski,3204023,Goleniów
niskie ryzyko,1.1871415862523111,1.1871415862523111,0.1789894027250845,0.1789894027250845,1.008152183527227,1.008152183527227,gmina,32,ZACHODNIOPOMORSKIE,3204,goleniowski,3204043,Nowogard
wysokie ryzyko,7.460540083668068,7.460540083668068,0.0,0.0,7.460540083668068,7.460540083668068,gmina,32,ZACHODNIOPOMORSKIE,3204,goleniowski,3204043,Nowogard
niskie ryzyko,11.657643852179756,11.31655854302712,0.8988605693319219,0.898860569331922,10.758783282847832,10.417697973695198,gmina,32,ZACHODNIOPOMORSKIE,3204,goleniowski,3204062,Przybiernów
niskie ryzyko,614.7930223623479,601.6733610187135,500.8616046290333,488.3370541839092,113.93141773331452,113.33630683480428,gmina,32,ZACHODNIOPOMORSKIE,3204,goleniowski,3204073,Stepnica
wysokie ryzyko,666.4828059244509,630.1590535915661,577.1508456434456,539.6347984324032,89.33196028100528,90.52425515916296,gmina,32,ZACHODNIOPOMORSKIE,3204,goleniowski,3204073,Stepnica
wysokie ryzyko,2.677073704465279,2.677073704465279,2.677073704465279,2.677073704465279,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205012,Brojce
niskie ryzyko,194.3400940952192,164.27290352870386,171.1400940952192,155.48201231051223,23.2,8.790891218191636,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205023,Gryfice
wysokie ryzyko,65.61810205756953,51.13431663485195,65.61810205756953,51.13431663485195,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205023,Gryfice
niskie ryzyko,1.2571859128153555,1.2181819751616034,0.0,0.0,1.2571859128153555,1.2181819751616034,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205032,Karnice
niskie ryzyko,11.31824396296384,5.049057745726448,11.31824396296384,5.049057745726448,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205043,Płoty
niskie ryzyko,4.472025132007785,3.4065680876797866,4.269910702223811,3.2119223071755214,0.2021144297839737,0.1946457805042651,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205072,Rewal
niskie ryzyko,255.8790101329483,474.8445036013958,252.97304605245264,471.9266005802817,2.9059640804956524,2.917903021114096,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205083,Trzebiatów
wysokie ryzyko,319.9471656178918,290.3646105533429,319.9471656178918,290.3646105533429,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3205,gryficki,3205083,Trzebiatów
niskie ryzyko,20.413984800088944,42.73422138001702,20.413984800088944,42.27513198669874,0.0,0.4590893933182812,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206012,Banie
wysokie ryzyko,43.98741636525824,33.368567578446914,43.98741636525824,33.368567578446914,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206012,Banie
niskie ryzyko,225.0116775637731,257.96506460068537,95.91708231488624,129.25204558606606,129.09459524888686,128.7130190146193,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206023,Cedynia
wysokie ryzyko,501.1196243664543,461.4402206331496,402.3154093800627,361.5018026058609,98.8042149863916,99.93841802728863,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206023,Cedynia
niskie ryzyko,50.31723558978244,48.72881886423371,24.934288294621705,21.02913504753068,25.382947295160733,27.699683816703043,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206033,Chojna
wysokie ryzyko,26.94299187402586,19.31515167074088,18.192707661032465,12.48290379654798,8.750284212993396,6.832247874192898,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206033,Chojna
niskie ryzyko,61.211904519126435,112.75049741601389,32.9065098374763,70.93438571907308,28.30539468165013,41.8161116969408,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206043,Gryfino
wysokie ryzyko,80.50817236423929,169.51355243194618,44.254177114858,131.79000209899917,36.25399524938128,37.72355033294703,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206043,Gryfino
niskie ryzyko,39.13098956934321,34.93511933733318,5.161450268302274,8.190810701524349,33.96953930104093,26.744308635808828,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206053,Mieszkowice
wysokie ryzyko,2.589564541421506,10.37089677314012,0.0,8.261815292858468,2.589564541421506,2.109081480281651,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206053,Mieszkowice
niskie ryzyko,33.04587076824506,34.42518127095822,12.617299526588312,12.107699771581965,20.428571241656744,22.317481499376257,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206063,Moryń
wysokie ryzyko,14.04413563930217,18.181078839378216,0.0,6.860995861740904,14.04413563930217,11.320082977637313,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206063,Moryń
niskie ryzyko,0.0,0.9638882026758596,0.0,0.9638882026758596,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206072,Stare Czarnowo
niskie ryzyko,21.959215011943908,24.34287910722086,21.959215011943908,24.34287910722086,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206083,Trzcińsko-Zdrój
niskie ryzyko,45.42631446652789,41.874406392790576,29.00827821126325,24.028800205478085,16.418036255264635,17.84560618731249,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206092,Widuchowa
wysokie ryzyko,34.16843299315613,29.41645897350125,11.37447957587013,9.578284778424116,22.793953417286,19.838174195077137,gmina,32,ZACHODNIOPOMORSKIE,3206,gryfiński,3206092,Widuchowa
niskie ryzyko,234.66144625589396,244.17923123239945,224.6818782881572,234.1996632646627,9.97956796773676,9.97956796773676,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207013,Dziwnów
wysokie ryzyko,274.1485169209053,276.5151155809911,268.3316968606266,270.72164227464634,5.816820060278683,5.7934733063447785,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207013,Dziwnów
niskie ryzyko,14.82885464414351,14.46040060781714,14.221618291704516,13.853164255378148,0.607236352438993,0.6072363524389931,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207023,Golczewo
wysokie ryzyko,13.35875234155311,13.358752341553108,13.35875234155311,13.358752341553108,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207023,Golczewo
niskie ryzyko,79.28333685409693,73.24214405134954,21.52131237332935,17.001503789006186,57.76202448076758,56.240640262343355,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207033,Kamień Pomorski
wysokie ryzyko,1.6318982639874118,1.6318982639874118,0.0,0.0,1.6318982639874118,1.6318982639874118,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207033,Kamień Pomorski
niskie ryzyko,28.387020153163576,47.97944289665085,11.702350511225276,38.01498585452158,16.6846696419383,9.964457042129272,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207043,Międzyzdroje
wysokie ryzyko,5.921334653423055,0.8671196655659882,0.0,0.0,5.921334653423055,0.8671196655659882,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207043,Międzyzdroje
niskie ryzyko,70.24918227205188,69.08866801566785,36.394306399009885,35.334578395003945,33.85487587304199,33.75408962066391,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207063,Wolin
wysokie ryzyko,17.95266499166002,17.95266499166002,7.730967936539753,7.730967936539753,10.221697055120266,10.221697055120266,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207063,Wolin
niskie ryzyko,9.637704312501397,9.306701698767384,4.80583053063003,4.805830530630029,4.831873781871367,4.500871168137354,gmina,32,ZACHODNIOPOMORSKIE,3207,kamieński,3207052,Świerzno
niskie ryzyko,11.74667842415571,11.74667842415571,0.0,0.0,11.74667842415571,11.74667842415571,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209022,Biesiekierz
niskie ryzyko,139.7754128410782,129.43187674946486,53.00478233453894,52.78517739452502,86.77063050653926,76.64669935493984,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209012,Będzino
wysokie ryzyko,32.61287962299346,32.381776850437504,19.335296575420863,16.541545816040806,13.277583047572598,15.840231034396698,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209012,Będzino
niskie ryzyko,4.981371569738226,4.981371569738226,0.0,0.0,4.981371569738226,4.981371569738226,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209042,Manowo
wysokie ryzyko,1.9560774134818537,1.9560774134818537,0.0,0.0,1.9560774134818537,1.9560774134818537,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209042,Manowo
niskie ryzyko,11.837948572647,9.934232418273533,0.9951277769948504,0.9391927428707698,10.842820795652148,8.995039675402762,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209053,Mielno
niskie ryzyko,10.173302558813525,10.550938700979668,4.670537910860968,5.048174053027113,5.502764647952556,5.502764647952556,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209063,Polanów
niskie ryzyko,182.83487736087952,165.79961909197192,181.04635313187396,164.4856051232268,1.7885242290055616,1.3140139687451136,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209073,Sianów
wysokie ryzyko,7.670281362000273,7.153859307306567,7.670281362000273,7.153859307306567,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3209,koszaliński,3209073,Sianów
niskie ryzyko,142.46693822280992,147.13320267005258,142.46693822280992,147.13320267005258,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3208,kołobrzeski,3208011,Kołobrzeg
niskie ryzyko,31.269623902357097,33.89885801787731,0.7438822145166892,10.040912425445088,30.52574168784041,23.85794559243222,gmina,32,ZACHODNIOPOMORSKIE,3208,kołobrzeski,3208042,Kołobrzeg
wysokie ryzyko,38.424294395276746,38.09651082751153,4.334793664824399,4.1802741841379865,34.08950073045234,33.916236643373544,gmina,32,ZACHODNIOPOMORSKIE,3208,kołobrzeski,3208042,Kołobrzeg
wysokie ryzyko,502.0253787091915,487.3427349489157,502.0253787091915,487.3427349489157,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3208,kołobrzeski,3208011,Kołobrzeg
niskie ryzyko,2.8768532605969703,2.87685326059697,0.0,0.0,2.8768532605969703,2.87685326059697,gmina,32,ZACHODNIOPOMORSKIE,3208,kołobrzeski,3208052,Rymań
niskie ryzyko,28.513004111142383,23.48020171305219,28.513004111142383,23.48020171305219,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3208,kołobrzeski,3208072,Ustronie Morskie
niskie ryzyko,33.60956157737765,32.516968526420804,0.0,0.0,33.60956157737765,32.516968526420804,gmina,32,ZACHODNIOPOMORSKIE,3210,myśliborski,3210022,Boleszkowice
wysokie ryzyko,57.534375226744615,57.28511131517003,11.62432232711942,11.62432232711942,45.9100528996252,45.660788988050605,gmina,32,ZACHODNIOPOMORSKIE,3210,myśliborski,3210022,Boleszkowice
niskie ryzyko,5.953347207453357,5.903518318681138,0.0,0.0,5.953347207453357,5.903518318681138,gmina,32,ZACHODNIOPOMORSKIE,3210,myśliborski,3210033,Dębno
wysokie ryzyko,2.1089068271499363,2.1089068271499363,0.0,0.0,2.1089068271499363,2.1089068271499363,gmina,32,ZACHODNIOPOMORSKIE,3210,myśliborski,3210033,Dębno
niskie ryzyko,172.5101031301495,137.98393170097648,167.00756371519205,132.58389225891648,5.50253941495746,5.400039442060018,gmina,32,ZACHODNIOPOMORSKIE,3210,myśliborski,3210043,Myślibórz
wysokie ryzyko,8.533778556687155,7.971054526307686,2.3360316545903976,2.108935134282909,6.197746902096758,5.862119392024778,gmina,32,ZACHODNIOPOMORSKIE,3210,myśliborski,3210043,Myślibórz
niskie ryzyko,8.523112567720467,9.253228759660452,1.0542914921849338,3.6029711749808886,7.468821075535533,5.650257584679562,gmina,32,ZACHODNIOPOMORSKIE,3211,policki,3211022,Kołbaskowo
wysokie ryzyko,14.252552444767504,17.299393107973174,4.452047427944116,8.207315854105833,9.800505016823388,9.092077253867345,gmina,32,ZACHODNIOPOMORSKIE,3211,policki,3211022,Kołbaskowo
niskie ryzyko,136.06568723586898,149.40208244312822,61.12472531351504,81.51159430503935,74.94096192235394,67.89048813808888,gmina,32,ZACHODNIOPOMORSKIE,3211,policki,3211033,Nowe Warpno
wysokie ryzyko,60.30748818080122,63.40781744122541,23.538032266059375,30.786476514094872,36.76945591474185,32.62134092713054,gmina,32,ZACHODNIOPOMORSKIE,3211,policki,3211033,Nowe Warpno
niskie ryzyko,127.38265377832364,158.2883592054353,40.55093431972233,66.31459578355395,86.8317194586013,91.97376342188134,gmina,32,ZACHODNIOPOMORSKIE,3211,policki,3211043,Police
wysokie ryzyko,118.55464903253264,119.5507503989118,89.47686799973019,93.2734924855108,29.07778103280246,26.277257913401,gmina,32,ZACHODNIOPOMORSKIE,3211,policki,3211043,Police
niskie ryzyko,0.186723257173355,0.186723257173355,0.186723257173355,0.186723257173355,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3212,pyrzycki,3212062,Warnice
niskie ryzyko,1.945601534952668,1.9254286339726432,0.0,0.0,1.945601534952668,1.9254286339726432,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214033,Dobrzany
niskie ryzyko,5.790274510058519,5.780064276214336,5.790274510058519,5.780064276214336,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214042,Dolice
wysokie ryzyko,28.671907456067864,28.55536754782974,28.671907456067864,28.55536754782974,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214042,Dolice
niskie ryzyko,11.011720453388598,10.618036597774324,0.0,0.0,11.011720453388598,10.618036597774324,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214062,Kobylanka
niskie ryzyko,12.731172012297996,12.731172012297996,3.9114067723866337,3.911406772386633,8.819765239911362,8.819765239911362,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214082,Marianowo
niskie ryzyko,0.3420481305224024,1.2963297287551898,0.0,0.0,0.3420481305224024,1.2963297287551898,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214092,Stara Dąbrowa
niskie ryzyko,210.401853353118,193.10835488374224,186.54381038774352,170.72230298294318,23.85804296537445,22.386051900799053,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214011,Stargard
niskie ryzyko,34.91640916813551,35.79605222668283,26.603189465781497,27.648695460935837,8.31321970235401,8.147356765746993,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214102,Stargard
wysokie ryzyko,567.1630598573505,550.6872871188762,566.2374191347876,549.8523495155017,0.9256407225628658,0.8349376033743937,gmina,32,ZACHODNIOPOMORSKIE,3214,stargardzki,3214011,Stargard
niskie ryzyko,4.509128412322822,4.509128412322822,1.5943503501107188,1.594350350110719,2.914778062212103,2.914778062212103,gmina,32,ZACHODNIOPOMORSKIE,3215,szczecinecki,3215023,Barwice
niskie ryzyko,1.2075144372421922,1.207514437242192,0.0,0.0,1.2075144372421922,1.207514437242192,gmina,32,ZACHODNIOPOMORSKIE,3215,szczecinecki,3215052,Grzmiąca
niskie ryzyko,0.577401174151372,72.01218339784792,0.577401174151372,72.01218339784792,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3215,szczecinecki,3215011,Szczecinek
niskie ryzyko,5.0,5.0,0.0,0.0,5.0,5.0,gmina,32,ZACHODNIOPOMORSKIE,3215,szczecinecki,3215062,Szczecinek
wysokie ryzyko,4.086127914957463,3.919497124065008,4.086127914957463,3.919497124065008,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3215,szczecinecki,3215062,Szczecinek
niskie ryzyko,222.74000364471115,220.02664656243877,32.928009239497094,32.928009239497094,189.81199440521405,187.09863732294167,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213032,Darłowo
niskie ryzyko,312.5972858799312,332.4904810344789,263.03607776324486,285.1241157800089,49.561208116686345,47.36636525446998,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213011,Darłowo
wysokie ryzyko,300.86312681859624,311.48652270943813,10.640738194733752,10.640738194733752,290.22238862386246,300.8457845147044,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213032,Darłowo
wysokie ryzyko,1174.3255849878535,1148.0421380356358,1163.1430012822186,1131.5002749904024,11.182583705634917,16.54186304523352,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213011,Darłowo
niskie ryzyko,2.8601230247252576,2.775870177128493,0.0,0.0,2.8601230247252576,2.775870177128493,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213052,Postomino
wysokie ryzyko,5.4658660771886325,5.175363980930024,0.0,0.0,5.4658660771886325,5.175363980930024,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213052,Postomino
niskie ryzyko,104.94221807429264,91.60181474528017,101.18344422306656,88.08039840039,3.758773851226079,3.5214163448901705,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213021,Sławno
niskie ryzyko,6.095099146090126,5.911431020596549,3.395099146090126,3.211431020596549,2.7,2.7,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213062,Sławno
wysokie ryzyko,104.68117616394244,75.27899079486309,104.68117616394244,75.27899079486309,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3213,sławieński,3213021,Sławno
niskie ryzyko,15.79549569895122,14.029933785561992,11.486977312220342,9.721415398831114,4.308518386730878,4.308518386730878,gmina,32,ZACHODNIOPOMORSKIE,3217,wałecki,3217052,Wałcz
wysokie ryzyko,4.574945181441819,2.1741230944733996,4.574945181441819,2.1741230944733996,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3217,wałecki,3217052,Wałcz
niskie ryzyko,1.3098023722890415,1.2778069397011669,0.0,0.0,1.3098023722890415,1.2778069397011669,gmina,32,ZACHODNIOPOMORSKIE,3218,łobeski,3218032,Radowo Małe
niskie ryzyko,16.850990969397735,15.66194621903636,16.850990969397735,15.66194621903636,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3218,łobeski,3218043,Resko
wysokie ryzyko,77.33212850229096,67.61676586719427,77.33212850229096,67.61676586719427,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3218,łobeski,3218043,Resko
niskie ryzyko,9.552523989499356,9.552523989499356,0.0,0.0,9.552523989499356,9.552523989499356,gmina,32,ZACHODNIOPOMORSKIE,3218,łobeski,3218053,Węgorzyno
niskie ryzyko,58.233075416215776,141.348952681063,50.20797259557581,134.26577272204827,8.025102820639967,7.083179959014735,gmina,32,ZACHODNIOPOMORSKIE,3218,łobeski,3218023,Łobez
wysokie ryzyko,41.38712700312064,26.9835955754447,41.38712700312064,26.9835955754447,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3218,łobeski,3218023,Łobez
niskie ryzyko,1716.9260910984824,2241.99058661613,1498.82267773121,2024.8094844805337,218.1034133672725,217.1811021355963,gmina,32,ZACHODNIOPOMORSKIE,3263,Świnoujście,3263011,Świnoujście
wysokie ryzyko,4476.601108998485,4054.875925691464,4340.945247652725,3917.042240726498,135.65586134576023,137.83368496496558,gmina,32,ZACHODNIOPOMORSKIE,3263,Świnoujście,3263011,Świnoujście
niskie ryzyko,0.2685286645799448,0.2685286645799448,0.0,0.0,0.2685286645799448,0.2685286645799448,gmina,32,ZACHODNIOPOMORSKIE,3216,świdwiński,3216033,Połczyn-Zdrój
niskie ryzyko,20.10211418612528,13.4245283057982,20.10211418612528,13.4245283057982,0.0,0.0,gmina,32,ZACHODNIOPOMORSKIE,3216,świdwiński,3216011,Świdwin
niskie ryzyko,0.2389367659357841,0.2389367659357841,0.0,0.0,0.2389367659357841,0.2389367659357841,gmina,32,ZACHODNIOPOMORSKIE,3216,świdwiński,3216062,Świdwin
niskie ryzyko,25.352766620236764,19.96975911167138,21.94982859563961,16.566821087074224,3.4029380245971543,3.4029380245971543,gmina,10,ŁÓDZKIE,1063,Skierniewice,1063011,Skierniewice
wysokie ryzyko,14.327093393860192,13.673453353770949,14.327093393860192,13.673453353770949,0.0,0.0,gmina,10,ŁÓDZKIE,1063,Skierniewice,1063011,Skierniewice
niskie ryzyko,8.770019604739606,8.770019604739606,8.770019604739606,8.770019604739606,0.0,0.0,gmina,10,ŁÓDZKIE,1001,bełchatowski,1001032,Drużbice
niskie ryzyko,4.377895499564825,4.32672764241183,0.0,0.0,4.377895499564825,4.32672764241183,gmina,10,ŁÓDZKIE,1001,bełchatowski,1001042,Kleszczów
niskie ryzyko,28.529394344324757,28.529394344324757,14.582814435772535,14.582814435772534,13.946579908552224,13.946579908552224,gmina,10,ŁÓDZKIE,1001,bełchatowski,1001052,Kluki
niskie ryzyko,73.13494240690612,72.1307557684581,71.96183337051005,70.95764673206205,1.173109036396068,1.173109036396068,gmina,10,ŁÓDZKIE,1001,bełchatowski,1001062,Rusiec
wysokie ryzyko,38.09619589729085,42.917716398421874,38.09619589729085,42.917716398421874,0.0,0.0,gmina,10,ŁÓDZKIE,1001,bełchatowski,1001062,Rusiec
niskie ryzyko,61.95021043227662,56.23624468183874,41.95828414522602,40.654024850437864,19.9919262870506,15.582219831400874,gmina,10,ŁÓDZKIE,1001,bełchatowski,1001072,Szczerców
wysokie ryzyko,23.835469556443417,14.550807599574243,23.835469556443417,14.550807599574243,0.0,0.0,gmina,10,ŁÓDZKIE,1001,bełchatowski,1001072,Szczerców
