gap_id,risk_class,pop_outside_night,pop_outside_day,area_ha,teryt_gmi,wojewodztwo,powiat,gmina,priority_score_v12,priority_class,recommended_action_seed,procurement_action,estimated_new_siren_cost_pln,new_siren_cost_per_pop_outside_night_pln,x_2180,y_2180,lat,lon,estimated_unit_cost_pln,cost_per_pop_outside_night_pln
10921,niskie ryzyko,11.384968434023577,11.112796783225706,7.0,0801073,LUBUSKIE,gorzowski,Witnica,49.45,C,modernizacja_or_new,not_priced_as_integration,0,0.0,224150.0,537350.0,52.6316207,14.9220827,0,0.0
10863,wysokie ryzyko,9.173087571914786,9.173087571914786,1.0,1424043,MAZOWIECKIE,pułtuski,Pułtusk,49.45,C,modernizacja_or_new,not_priced_as_integration,0,0.0,643350.0,538150.0,52.6900373,21.1216409,0,0.0
18267,wysokie ryzyko,3.0,3.000000000000001,2.0,0204022,DOLNOŚLĄSKIE,górowski,Jemielno,49.45,C,modernizacja_or_new,not_priced_as_integration,0,0.0,323850.0,415400.0,51.5775286,16.4570135,0,0.0
16758,wysokie ryzyko,6.363992249125765,3.8855852405617144,4.0,1407063,MAZOWIECKIE,kozienicki,Magnuszew,49.44,C,modernizacja_or_new,not_priced_as_integration,0,0.0,658350.0,443000.0,51.8308518,21.2987937,0,0.0
13085,wysokie ryzyko,5.6837722826805654,5.683772282680566,1.0,1408022,MAZOWIECKIE,legionowski,Jabłonna,49.44,C,modernizacja_or_new,not_priced_as_integration,0,0.0,628450.0,505650.0,52.4016713,20.888669,0,0.0
30024,wysokie ryzyko,8.93405263175741,8.934052631757412,2.0,1205033,MAŁOPOLSKIE,gorlicki,Bobowa,49.43,C,modernizacja_or_new,not_priced_as_integration,0,0.0,638750.0,204500.0,49.6918921,20.9244052,0,0.0
20718,wysokie ryzyko,7.130859563607608,7.130859563607608,2.0,0226032,DOLNOŚLĄSKIE,złotoryjski,Pielgrzymka,49.43,C,modernizacja_or_new,not_priced_as_integration,0,0.0,277750.0,368050.0,51.1359999,15.8220792,0,0.0
12634,wysokie ryzyko,6.189296374287757,6.189296374287757,7.0,1408052,MAZOWIECKIE,legionowski,Wieliszew,49.43,C,modernizacja_or_new,not_priced_as_integration,0,0.0,620550.0,510950.0,52.4511095,20.774486,0,0.0
8608,wysokie ryzyko,5.142857142857143,5.142857142857142,16.0,1415102,MAZOWIECKIE,ostrołęcki,Rzekuń,49.41,C,modernizacja_or_new,not_priced_as_integration,0,0.0,670100.0,577350.0,53.0344513,21.5376409,0,0.0
21375,wysokie ryzyko,3.704792265912354,3.7047922659123538,3.0,0223012,DOLNOŚLĄSKIE,wrocławski,Czernica,49.41,C,modernizacja_or_new,not_priced_as_integration,0,0.0,373450.0,357900.0,51.0739227,17.1930355,0,0.0
25864,niskie ryzyko,10.921483179509687,10.921483179509687,1.0,1204073,MAŁOPOLSKIE,dąbrowski,Szczucin,49.4,C,modernizacja_or_new,not_priced_as_integration,0,0.0,655450.0,274550.0,50.3175831,21.1842272,0,0.0
1940,wysokie ryzyko,8.0,8.0,3.0,2210023,POMORSKIE,nowodworski,Nowy Dwór Gdański,49.4,C,modernizacja_or_new,not_priced_as_integration,0,0.0,518650.0,706350.0,54.2210422,19.2861213,0,0.0
14768,niskie ryzyko,30.66960796890704,30.66960796890704,8.0,3025022,WIELKOPOLSKIE,średzki,Krzykosy,49.39,C,modernizacja_or_new,not_priced_as_integration,0,0.0,382600.0,475850.0,52.1362771,17.2840982,0,0.0
16596,niskie ryzyko,15.070762329615668,15.070762329615665,6.0,1403132,MAZOWIECKIE,garwoliński,Wilga,49.39,C,modernizacja_or_new,not_priced_as_integration,0,0.0,658400.0,447150.0,51.8681321,21.3014213,0,0.0
26534,wysokie ryzyko,11.011410805945188,11.011410805945188,6.0,1603032,OPOLSKIE,kędzierzyńsko-kozielski,Cisek,49.39,C,modernizacja_or_new,not_priced_as_integration,0,0.0,445200.0,263650.0,50.2375002,18.2313261,0,0.0
26608,wysokie ryzyko,11.0,10.999999999999998,5.0,1814073,PODKARPACKIE,przeworski,Sieniawa,49.39,C,modernizacja_or_new,not_priced_as_integration,0,0.0,756200.0,261800.0,50.1679321,22.5888716,0,0.0
25155,wysokie ryzyko,10.42961776937705,10.42961776937705,1.0,0208021,DOLNOŚLĄSKIE,kłodzki,Kłodzko,49.39,C,modernizacja_or_new,not_priced_as_integration,0,0.0,332550.0,285950.0,50.4167644,16.642232,0,0.0
18331,niskie ryzyko,29.3064629904824,29.3064629904824,5.0,3022053,WIELKOPOLSKIE,rawicki,Rawicz,49.38,C,modernizacja_or_new,not_priced_as_integration,0,0.0,357850.0,414450.0,51.5785958,16.9478592,0,0.0
24126,niskie ryzyko,10.78175425648651,10.78175425648651,3.0,2409023,ŚLĄSKIE,myszkowski,Koziegłowy,49.38,C,modernizacja_or_new,not_priced_as_integration,0,0.0,513900.0,304050.0,50.603319,19.1964804,0,0.0
24653,wysokie ryzyko,5.592788152978096,5.5927881529780965,2.0,1820013,PODKARPACKIE,tarnobrzeski,Baranów Sandomierski,49.38,C,modernizacja_or_new,not_priced_as_integration,0,0.0,678050.0,294200.0,50.4877917,21.5107966,0,0.0
28965,wysokie ryzyko,9.029888369897147,9.029888369897147,1.0,2403113,ŚLĄSKIE,cieszyński,Strumień,49.37,C,modernizacja_or_new,not_priced_as_integration,0,0.0,480550.0,223550.0,49.87896,18.7292038,0,0.0
23121,wysokie ryzyko,4.399236101555262,4.399236101555262,2.0,2404063,ŚLĄSKIE,częstochowski,Koniecpol,49.37,C,modernizacja_or_new,not_priced_as_integration,0,0.0,548750.0,322550.0,50.767855,19.6915123,0,0.0
23813,niskie ryzyko,24.10283791130093,24.10283791130093,8.0,2609072,ŚWIĘTOKRZYSKIE,sandomierski,Samborzec,49.36,C,modernizacja_or_new,not_priced_as_integration,0,0.0,687500.0,310250.0,50.6290721,21.6519962,0,0.0
13411,niskie ryzyko,23.12518755776536,21.03537545611906,2.0,1408022,MAZOWIECKIE,legionowski,Jabłonna,49.36,C,modernizacja_or_new,not_priced_as_integration,0,0.0,631650.0,501950.0,52.3676551,20.9342371,0,0.0
24855,wysokie ryzyko,10.74484978928901,10.74484978928901,3.0,2612053,ŚWIĘTOKRZYSKIE,staszowski,Połaniec,49.36,C,modernizacja_or_new,not_priced_as_integration,0,0.0,660450.0,290750.0,50.4618669,21.2613442,0,0.0
12112,wysokie ryzyko,5.75,5.75,2.0,1419092,MAZOWIECKIE,płocki,Nowy Duninów,49.36,C,modernizacja_or_new,not_priced_as_integration,0,0.0,542100.0,519850.0,52.5428292,19.620977,0,0.0
3420,wysokie ryzyko,11.33229180291338,11.33229180291338,4.0,2209082,POMORSKIE,malborski,Stare Pole,49.35,C,modernizacja_or_new,not_priced_as_integration,0,0.0,515750.0,685900.0,54.0372871,19.2405637,0,0.0
30549,wysokie ryzyko,11.244233644442373,7.1976549356890045,1.0,1817011,PODKARPACKIE,sanocki,Sanok,49.35,C,modernizacja_or_new,not_priced_as_integration,0,0.0,734550.0,191650.0,49.5467892,22.2436402,0,0.0
1116,wysokie ryzyko,10.991704485989391,11.155309480886356,2.0,2261011,POMORSKIE,Gdańsk,Gdańsk,49.35,C,modernizacja_or_new,not_priced_as_integration,0,0.0,480300.0,717750.0,54.3234898,18.6970194,0,0.0
20380,wysokie ryzyko,10.142857142857142,10.142857142857142,6.0,0612042,LUBELSKIE,opolski,Łaziska,49.35,C,modernizacja_or_new,not_priced_as_integration,0,0.0,695200.0,373700.0,51.1966266,21.7947316,0,0.0
24792,wysokie ryzyko,9.43122585575944,9.43122585575944,3.0,1811062,PODKARPACKIE,mielecki,Padew Narodowa,49.35,C,modernizacja_or_new,not_priced_as_integration,0,0.0,676950.0,291600.0,50.4647577,21.4940699,0,0.0
2396,niskie ryzyko,9.0,9.0,7.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,49.35,C,modernizacja_or_new,not_priced_as_integration,0,0.0,516850.0,699700.0,54.1613195,19.258134,0,0.0
8109,wysokie ryzyko,5.834016914370881,5.834016914370881,4.0,2007022,PODLASKIE,łomżyński,Łomża,49.35,C,modernizacja_or_new,not_priced_as_integration,0,0.0,713000.0,588650.0,53.1205422,22.1841607,0,0.0
2539,wysokie ryzyko,12.999999999999998,12.999999999999998,8.0,2209073,POMORSKIE,malborski,Nowy Staw,49.34,C,modernizacja_or_new,not_priced_as_integration,0,0.0,504450.0,697750.0,54.1440456,19.0681434,0,0.0
10151,niskie ryzyko,10.676932948347767,10.676932948347767,2.0,1435032,MAZOWIECKIE,wyszkowski,Rząśnik,49.34,C,modernizacja_or_new,not_priced_as_integration,0,0.0,659200.0,546850.0,52.7637776,21.3602413,0,0.0
12189,wysokie ryzyko,6.597544836618519,6.5959398041081645,7.0,1414052,MAZOWIECKIE,nowodworski,Pomiechówek,49.34,C,modernizacja_or_new,not_priced_as_integration,0,0.0,614000.0,518050.0,52.5163387,20.6805479,0,0.0
7771,niskie ryzyko,22.333333333333336,22.333333333333332,10.0,0404072,KUJAWSKO-POMORSKIE,chełmiński,Unisław,49.33,C,modernizacja_or_new,not_priced_as_integration,0,0.0,454600.0,596100.0,53.2281795,18.3197029,0,0.0
16013,niskie ryzyko,5.279341072242421,5.279341072242421,1.0,1004052,ŁÓDZKIE,łęczycki,Łęczyca,49.33,C,modernizacja_or_new,not_priced_as_integration,0,0.0,506350.0,461450.0,52.0192171,19.0925649,0,0.0
19854,niskie ryzyko,6.050355658244451,6.050355658244451,3.0,0609132,LUBELSKIE,lubelski,Wojciechów,49.32,C,modernizacja_or_new,not_priced_as_integration,0,0.0,726150.0,381350.0,51.2539134,22.2419718,0,0.0
27602,wysokie ryzyko,6.636664293601532,6.636664293601532,1.0,1804082,PODKARPACKIE,jarosławski,Radymno,49.31,C,modernizacja_or_new,not_priced_as_integration,0,0.0,788850.0,243450.0,49.9882396,23.031244,0,0.0
9851,wysokie ryzyko,2.0,2.0,4.0,1411082,MAZOWIECKIE,makowski,Rzewnie,49.31,C,modernizacja_or_new,not_priced_as_integration,0,0.0,663400.0,551650.0,52.8056481,21.4248466,0,0.0
7671,niskie ryzyko,17.71224945874235,16.87249426551418,6.0,2007082,PODLASKIE,łomżyński,Wizna,49.3,C,modernizacja_or_new,not_priced_as_integration,0,0.0,728450.0,598350.0,53.2012127,22.4216151,0,0.0
23446,wysokie ryzyko,8.449807671036627,8.449807671036627,5.0,1818062,PODKARPACKIE,stalowowolski,Zaleszany,49.3,C,modernizacja_or_new,not_priced_as_integration,0,0.0,703200.0,317300.0,50.6871494,21.8776412,0,0.0
19687,wysokie ryzyko,11.588444937944375,11.588444937944375,2.0,0209062,DOLNOŚLĄSKIE,legnicki,Miłkowice,49.29,C,modernizacja_or_new,not_priced_as_integration,0,0.0,296450.0,384100.0,51.2871368,16.0799676,0,0.0
2257,niskie ryzyko,8.0,8.0,2.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,49.29,C,modernizacja_or_new,not_priced_as_integration,0,0.0,523150.0,701900.0,54.1808524,19.3548144,0,0.0
12728,niskie ryzyko,26.2005064600073,26.200506460007297,5.0,1408052,MAZOWIECKIE,legionowski,Wieliszew,49.28,C,modernizacja_or_new,not_priced_as_integration,0,0.0,623700.0,509600.0,52.4382706,20.8203283,0,0.0
25654,wysokie ryzyko,8.415205306180843,8.415205306180843,2.0,1811032,PODKARPACKIE,mielecki,Czermin,49.28,C,modernizacja_or_new,not_priced_as_integration,0,0.0,657850.0,277200.0,50.3407671,21.2190327,0,0.0
10611,wysokie ryzyko,6.015168444218723,6.015168444218723,1.0,0801032,LUBUSKIE,gorzowski,Deszczno,49.28,C,modernizacja_or_new,not_priced_as_integration,0,0.0,247550.0,541150.0,52.6771115,15.2642613,0,0.0
2509,niskie ryzyko,5.8,5.800000000000001,2.0,2206072,POMORSKIE,kościerski,Nowa Karczma,49.28,C,modernizacja_or_new,not_priced_as_integration,0,0.0,442850.0,698300.0,54.1458289,18.1248063,0,0.0
3796,wysokie ryzyko,5.0,5.0,2.0,2209062,POMORSKIE,malborski,Miłoradz,49.28,C,modernizacja_or_new,not_priced_as_integration,0,0.0,492800.0,679250.0,53.97769,18.8901851,0,0.0
21287,wysokie ryzyko,4.956512619344201,4.956512619344201,2.0,0223043,DOLNOŚLĄSKIE,wrocławski,Kąty Wrocławskie,49.28,C,modernizacja_or_new,not_priced_as_integration,0,0.0,346150.0,359400.0,51.0807327,16.8028689,0,0.0
28455,wysokie ryzyko,10.421984024330085,10.421984024330085,6.0,1213023,MAŁOPOLSKIE,oświęcimski,Brzeszcze,49.27,C,modernizacja_or_new,not_priced_as_integration,0,0.0,506400.0,231950.0,49.9548157,19.089245,0,0.0
4437,niskie ryzyko,6.014177200510264,6.014177200510264,3.0,2805032,WARMIŃSKO-MAZURSKIE,ełcki,Kalinowo,49.27,C,modernizacja_or_new,not_priced_as_integration,0,0.0,734500.0,664850.0,53.7953652,22.5617715,0,0.0
10146,wysokie ryzyko,2.007020641579012,2.0070206415790124,2.0,1435032,MAZOWIECKIE,wyszkowski,Rząśnik,49.27,C,modernizacja_or_new,not_priced_as_integration,0,0.0,662900.0,546950.0,52.7635725,21.4150934,0,0.0
22364,wysokie ryzyko,11.570844296527616,11.570844296527616,4.0,1012032,ŁÓDZKIE,radomszczański,Gidle,49.26,C,modernizacja_or_new,not_priced_as_integration,0,0.0,533550.0,338200.0,50.9097079,19.4773461,0,0.0
25214,wysokie ryzyko,9.275554516736443,9.275554516736443,2.0,1812042,PODKARPACKIE,niżański,Krzeszów,49.26,C,modernizacja_or_new,not_priced_as_integration,0,0.0,735900.0,284950.0,50.3842812,22.3194747,0,0.0
6781,niskie ryzyko,9.0,9.0,4.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,49.26,C,modernizacja_or_new,not_priced_as_integration,0,0.0,475150.0,614150.0,53.3918351,18.6262097,0,0.0
7372,niskie ryzyko,8.332873799851724,7.74423151998366,2.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,49.26,C,modernizacja_or_new,not_priced_as_integration,0,0.0,456050.0,602200.0,53.2831475,18.3405859,0,0.0
10571,niskie ryzyko,6.257637437400927,5.74031239873674,2.0,0407042,KUJAWSKO-POMORSKIE,inowrocławski,Inowrocław,49.26,C,modernizacja_or_new,not_priced_as_integration,0,0.0,453250.0,541600.0,52.7380261,18.3073579,0,0.0
24559,wysokie ryzyko,3.999999999999999,3.999999999999999,1.0,2612043,ŚWIĘTOKRZYSKIE,staszowski,Osiek,49.26,C,modernizacja_or_new,not_priced_as_integration,0,0.0,675150.0,296150.0,50.5061921,21.4708573,0,0.0
16141,wysokie ryzyko,5.002663624624428,5.002663624624428,2.0,1417072,MAZOWIECKIE,otwocki,Sobienie-Jeziory,49.25,C,modernizacja_or_new,not_priced_as_integration,0,0.0,659800.0,458550.0,51.9701773,21.3270375,0,0.0
10831,wysokie ryzyko,3.333333333333333,3.333333333333333,3.0,1433072,MAZOWIECKIE,węgrowski,Sadowne,49.25,C,modernizacja_or_new,not_priced_as_integration,0,0.0,691900.0,538550.0,52.6786023,21.8395954,0,0.0
22013,wysokie ryzyko,3.881695196193589,3.8816951961935895,586.0,1601052,OPOLSKIE,brzeski,Lubsza,49.24,C,modernizacja_or_new,not_priced_as_integration,0,0.0,395500.0,343250.0,50.9466299,17.5119761,0,0.0
16139,niskie ryzyko,26.602944256929874,26.602944256929874,14.0,1417072,MAZOWIECKIE,otwocki,Sobienie-Jeziory,49.23,C,modernizacja_or_new,not_priced_as_integration,0,0.0,657900.0,458450.0,51.9698219,21.2993476,0,0.0
17158,niskie ryzyko,11.327864107209262,11.02874806731066,5.0,0203042,DOLNOŚLĄSKIE,głogowski,Kotla,49.23,C,modernizacja_or_new,not_priced_as_integration,0,0.0,296550.0,434650.0,51.7412435,16.0522118,0,0.0
30243,wysokie ryzyko,10.3220226276203,10.3220226276203,3.0,2417132,ŚLĄSKIE,żywiecki,Świnna,49.23,C,modernizacja_or_new,not_priced_as_integration,0,0.0,520850.0,198950.0,49.6575867,19.2889689,0,0.0
25829,wysokie ryzyko,9.034505800989171,9.034505800989171,4.0,1811032,PODKARPACKIE,mielecki,Czermin,49.22,C,modernizacja_or_new,not_priced_as_integration,0,0.0,661450.0,275050.0,50.320464,21.2686784,0,0.0
29909,wysokie ryzyko,5.72296250082091,5.72296250082091,1.0,1215063,MAŁOPOLSKIE,suski,Maków Podhalański,49.22,C,modernizacja_or_new,not_priced_as_integration,0,0.0,549850.0,206350.0,49.7224609,19.6918146,0,0.0
9985,wysokie ryzyko,5.0,5.0,30.0,0801062,LUBUSKIE,gorzowski,Santok,49.22,C,modernizacja_or_new,not_priced_as_integration,0,0.0,266500.0,549450.0,52.7601133,15.538203,0,0.0
7554,niskie ryzyko,12.920320704233276,11.984163505080344,220.0,2002042,PODLASKIE,białostocki,Gródek,49.21,C,modernizacja_or_new,not_priced_as_integration,0,0.0,804600.0,597550.0,53.1558969,23.5579349,0,0.0
26556,wysokie ryzyko,11.169417144599572,11.16941714459957,5.0,2603012,ŚWIĘTOKRZYSKIE,kazimierski,Bejsce,49.21,C,modernizacja_or_new,not_priced_as_integration,0,0.0,615150.0,263050.0,50.2234241,20.6147514,0,0.0
8990,wysokie ryzyko,6.415070941080651,6.41507094108065,1.0,0415082,KUJAWSKO-POMORSKIE,toruński,Wielka Nieszawka,49.21,C,modernizacja_or_new,not_priced_as_integration,0,0.0,467050.0,569150.0,52.9867737,18.5090187,0,0.0
13442,niskie ryzyko,27.97083745324938,19.64087983128907,5.0,1432053,MAZOWIECKIE,warszawski zachodni,Łomianki,49.2,C,modernizacja_or_new,not_priced_as_integration,0,0.0,623850.0,501600.0,52.3663287,20.8195728,0,0.0
25352,wysokie ryzyko,4.0,4.0,1.0,2612022,ŚWIĘTOKRZYSKIE,staszowski,Łubnice,49.2,C,modernizacja_or_new,not_priced_as_integration,0,0.0,652950.0,282050.0,50.3856614,21.1521733,0,0.0
10613,niskie ryzyko,25.116531150008313,27.287866887082192,12.0,3024083,WIELKOPOLSKIE,szamotulski,Wronki,49.19,C,modernizacja_or_new,not_priced_as_integration,0,0.0,312450.0,540950.0,52.7016829,16.2233213,0,0.0
22967,wysokie ryzyko,3.0965779345951643,3.0965779345951643,2.0,0207022,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,49.19,C,modernizacja_or_new,not_priced_as_integration,0,0.0,293050.0,325400.0,50.7585962,16.0647797,0,0.0
13580,niskie ryzyko,22.475594280961623,22.475594280961623,21.0,1414022,MAZOWIECKIE,nowodworski,Czosnów,49.17,C,modernizacja_or_new,not_priced_as_integration,0,0.0,611400.0,499050.0,52.3460796,20.6358992,0,0.0
30407,wysokie ryzyko,12.290733942582584,10.383518049002022,2.0,1817022,PODKARPACKIE,sanocki,Besko,49.17,C,modernizacja_or_new,not_priced_as_integration,0,0.0,713900.0,194950.0,49.5840898,21.9602816,0,0.0
19269,wysokie ryzyko,2.844116495249088,0.3835278891725311,4.0,0222022,DOLNOŚLĄSKIE,wołowski,Wińsko,49.17,C,modernizacja_or_new,not_priced_as_integration,0,0.0,323000.0,397250.0,51.4141752,16.4538639,0,0.0
26522,niskie ryzyko,20.338426655430503,3.974765763805334,1.0,1809011,PODKARPACKIE,lubaczowski,Lubaczów,49.16,C,modernizacja_or_new,not_priced_as_integration,0,0.0,793950.0,264150.0,50.1714981,23.118137,0,0.0
23055,niskie ryzyko,16.61099711046542,16.61099711046542,6.0,0207022,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,49.16,C,modernizacja_or_new,not_priced_as_integration,0,0.0,293250.0,323900.0,50.7451918,16.068455,0,0.0
3290,niskie ryzyko,13.4,13.4,2.0,2209042,POMORSKIE,malborski,Malbork,49.16,C,modernizacja_or_new,not_priced_as_integration,0,0.0,498300.0,688350.0,54.0595518,18.9740205,0,0.0
2464,wysokie ryzyko,12.048736590899928,10.264113721320912,3.0,2861011,WARMIŃSKO-MAZURSKIE,Elbląg,Elbląg,49.16,C,modernizacja_or_new,not_priced_as_integration,0,0.0,524350.0,698850.0,54.1533768,19.3729594,0,0.0
16654,wysokie ryzyko,2.6218003977997664,2.621800397799767,2.0,1403132,MAZOWIECKIE,garwoliński,Wilga,49.16,C,modernizacja_or_new,not_priced_as_integration,0,0.0,658500.0,445850.0,51.8564211,21.3022762,0,0.0
6886,niskie ryzyko,8.230836825632037,8.230836825632037,2.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,49.15,C,modernizacja_or_new,not_priced_as_integration,0,0.0,470900.0,612050.0,53.3727362,18.5624773,0,0.0
11028,wysokie ryzyko,3.0,3.0,1.0,1433072,MAZOWIECKIE,węgrowski,Sadowne,49.15,C,modernizacja_or_new,not_priced_as_integration,0,0.0,693950.0,536350.0,52.6581132,21.8685933,0,0.0
29767,wysokie ryzyko,11.60698133739518,11.60698133739518,5.0,1802032,PODKARPACKIE,brzozowski,Dydnia,49.13,C,modernizacja_or_new,not_priced_as_integration,0,0.0,730500.0,209250.0,49.7064516,22.1980682,0,0.0
24114,niskie ryzyko,36.351593633530214,36.15569493808234,8.0,1611073,OPOLSKIE,strzelecki,Zawadzkie,49.12,C,modernizacja_or_new,not_priced_as_integration,0,0.0,464600.0,304150.0,50.6033096,18.4996101,0,0.0
20525,wysokie ryzyko,14.0,13.999999999999998,4.0,0262011,DOLNOŚLĄSKIE,Legnica,Legnica,49.12,C,modernizacja_or_new,not_priced_as_integration,0,0.0,303600.0,371450.0,51.1760011,16.1893405,0,0.0
28363,niskie ryzyko,33.24043396838189,33.24043396838189,9.0,1206113,MAŁOPOLSKIE,krakowski,Skawina,49.11,C,modernizacja_or_new,not_priced_as_integration,0,0.0,547700.0,233850.0,49.970036,19.6653665,0,0.0
26466,wysokie ryzyko,10.445214919960708,10.445214919960708,4.0,1204052,MAŁOPOLSKIE,dąbrowski,Olesno,49.11,C,modernizacja_or_new,not_priced_as_integration,0,0.0,639700.0,265450.0,50.2397104,20.9597064,0,0.0
22940,niskie ryzyko,8.795561132377728,8.015850538534941,1.0,0219072,DOLNOŚLĄSKIE,świdnicki,Świdnica,49.11,C,modernizacja_or_new,not_priced_as_integration,0,0.0,319450.0,326250.0,50.7750541,16.4383713,0,0.0
28937,wysokie ryzyko,11.163595960625884,11.163595960625882,2.0,2403122,ŚLĄSKIE,cieszyński,Zebrzydowice,49.1,C,modernizacja_or_new,not_priced_as_integration,0,0.0,471550.0,223850.0,49.8812987,18.6038803,0,0.0
6274,wysokie ryzyko,7.817503957112065,7.817503957112065,5.0,0414022,KUJAWSKO-POMORSKIE,świecki,Dragacz,49.1,C,modernizacja_or_new,not_priced_as_integration,0,0.0,480700.0,625800.0,53.4968164,18.7089757,0,0.0
10314,niskie ryzyko,6.868239207248132,1.8308619504435812,2.0,0419033,KUJAWSKO-POMORSKIE,żniński,Janowiec Wielkopolski,49.1,C,modernizacja_or_new,not_priced_as_integration,0,0.0,397200.0,544750.0,52.7585876,17.4761729,0,0.0
24301,wysokie ryzyko,13.988327430052554,13.988327430052555,5.0,0602011,LUBELSKIE,biłgorajski,Biłgoraj,49.09,C,modernizacja_or_new,not_priced_as_integration,0,0.0,760900.0,300850.0,50.516463,22.6816058,0,0.0
12060,niskie ryzyko,5.659747374442345,5.659747374442345,2.0,0418092,KUJAWSKO-POMORSKIE,włocławski,Kowal,49.09,C,modernizacja_or_new,not_priced_as_integration,0,0.0,513150.0,520600.0,52.5510436,19.1939985,0,0.0
19564,wysokie ryzyko,5.5011116769347,5.501111676934699,2.0,0610012,LUBELSKIE,łęczyński,Cyców,49.09,C,modernizacja_or_new,not_priced_as_integration,0,0.0,793000.0,387150.0,51.2755221,23.2026034,0,0.0
24032,wysokie ryzyko,2.9955081445640293,2.9955081445640293,2.0,1818032,PODKARPACKIE,stalowowolski,Pysznica,49.09,C,modernizacja_or_new,not_priced_as_integration,0,0.0,719850.0,306500.0,50.5840831,22.1066684,0,0.0
25375,niskie ryzyko,21.913562124321576,21.913562124321572,7.0,2612022,ŚWIĘTOKRZYSKIE,staszowski,Łubnice,49.08,C,modernizacja_or_new,not_priced_as_integration,0,0.0,655250.0,281500.0,50.3801141,21.1842848,0,0.0
30980,niskie ryzyko,14.260504701244065,14.260504701244065,2.0,2417112,ŚLĄSKIE,żywiecki,Rajcza,49.08,C,modernizacja_or_new,not_priced_as_integration,0,0.0,505000.0,179050.0,49.4788778,19.0690446,0,0.0
26995,wysokie ryzyko,10.085603098845546,10.085603098845546,2.0,1816132,PODKARPACKIE,rzeszowski,Trzebownisko,49.08,C,modernizacja_or_new,not_priced_as_integration,0,0.0,724900.0,252950.0,50.1011458,22.1459472,0,0.0
24722,wysokie ryzyko,5.385247011053462,5.385247011053462,2.0,1820013,PODKARPACKIE,tarnobrzeski,Baranów Sandomierski,49.08,C,modernizacja_or_new,not_priced_as_integration,0,0.0,682750.0,292700.0,50.4728636,21.5762705,0,0.0
25417,wysokie ryzyko,4.575880681114788,4.575880681114789,8.0,2612022,ŚWIĘTOKRZYSKIE,staszowski,Łubnice,49.08,C,modernizacja_or_new,not_priced_as_integration,0,0.0,651150.0,280650.0,50.3735412,21.126301,0,0.0
8900,niskie ryzyko,18.354576877867466,16.466726269445747,4.0,0463011,KUJAWSKO-POMORSKIE,Toruń,Toruń,49.07,C,modernizacja_or_new,not_priced_as_integration,0,0.0,474750.0,570950.0,53.0033776,18.6236111,0,0.0
24838,wysokie ryzyko,9.386759393928902,9.386759393928903,4.0,1811062,PODKARPACKIE,mielecki,Padew Narodowa,49.07,C,modernizacja_or_new,not_priced_as_integration,0,0.0,677250.0,291050.0,50.4597239,21.4980335,0,0.0
365,niskie ryzyko,7.361605369793954,7.361605369793953,2.0,2211052,POMORSKIE,pucki,Kosakowo,49.07,C,modernizacja_or_new,not_priced_as_integration,0,0.0,467900.0,751050.0,54.6222129,18.5026996,0,0.0
17593,niskie ryzyko,7.280674242955879,5.035295468609238,2.0,0203011,DOLNOŚLĄSKIE,głogowski,Głogów,49.07,C,modernizacja_or_new,not_priced_as_integration,0,0.0,298250.0,426700.0,51.6704481,16.0814111,0,0.0
22378,wysokie ryzyko,6.006881756142658,6.006881756142658,3.0,0207042,DOLNOŚLĄSKIE,kamiennogórski,Marciszów,49.07,C,modernizacja_or_new,not_priced_as_integration,0,0.0,288500.0,337950.0,50.8696933,15.9931031,0,0.0
28033,wysokie ryzyko,4.4679096368871445,4.4679096368871445,5.0,1218062,MAŁOPOLSKIE,wadowicki,Spytkowice,49.07,C,modernizacja_or_new,not_priced_as_integration,0,0.0,539450.0,238450.0,50.0120221,19.5507661,0,0.0
12980,wysokie ryzyko,6.400277725081145,6.400277725081145,4.0,1408022,MAZOWIECKIE,legionowski,Jabłonna,49.06,C,modernizacja_or_new,not_priced_as_integration,0,0.0,620650.0,506600.0,52.4119867,20.7743858,0,0.0
31178,wysokie ryzyko,5.207960950169146,44.22808582682595,5.0,1210113,MAŁOPOLSKIE,nowosądecki,Muszyna,49.06,C,modernizacja_or_new,not_priced_as_integration,0,0.0,641100.0,168850.0,49.3707718,20.9442177,0,0.0
11507,wysokie ryzyko,5.169220284609881,4.0013440085173055,1.0,3014033,WIELKOPOLSKIE,międzychodzki,Międzychód,49.06,C,modernizacja_or_new,not_priced_as_integration,0,0.0,290950.0,531850.0,52.6120927,15.9112627,0,0.0
12947,niskie ryzyko,8.578925680083211,8.559206568019547,1.0,1408032,MAZOWIECKIE,legionowski,Nieporęt,49.05,C,modernizacja_or_new,not_priced_as_integration,0,0.0,639750.0,507250.0,52.4132807,21.0553762,0,0.0
